transaction_id,user_id,category,amount,timestamp
fde9e9f1-089f-4ed2-b660-a5d97a7ab715,301,Electronics,1135.45,2024-08-29T18:33:52
c743193a-fdbf-4b6b-87b7-3a8c8d4f3063,731,Electronics,645.32,2024-03-16T07:30:11
cd64c7c6-e8cf-42fa-a2c9-6ef30d560c10,525,Sports,105.33,2024-09-02T02:21:18
fd2b75d5-0684-42ce-8a25-420bfe40ab55,546,Home,18.8,2024-04-03T12:36:49
94f1af02-97c3-4f43-8069-8a9b016800d8,134,Books,80.73,2024-01-15T04:27:44
549b7735-69b2-4aad-821f-c50d0c4a5463,944,Sports,169.24,2024-11-29T11:57:29
65479cf4-c7bb-485a-8fd7-2cd86f845122,22,Electronics,1592.42,2024-04-08T10:50:17
bff2aa1f-3e66-4a5b-a98a-fd01136712b3,324,Home,72.73,2024-10-22T16:44:26
e4eba31a-b10a-498a-8212-40cb4d072eb8,727,Sports,126.61,2024-10-14T05:37:07
2244d5d0-ffcb-4f19-b8d3-d99aa14ea630,50,Books,159.93,2024-11-18T00:15:11
e5db5e21-b605-42a3-bcb2-20026a07b741,564,Sports,94.7,2024-05-04T10:10:35
e431b64c-5c11-4589-b5ab-95973204db24,619,Books,104.26,2024-05-20T21:27:09
8335f7f9-6590-4c17-b52d-fe803549b028,809,Books,170.61,2024-02-29T00:08:54
a2bd2458-a10c-484a-8bf2-9249bb4ef736,190,Books,125.03,2024-04-15T06:51:22
2d86332a-cf1f-48e4-a96e-2791f58039c4,107,Electronics,1146.86,2024-09-19T12:51:21
0279caa3-661d-466b-a504-0ff33a5fdb21,979,Sports,63.0,2024-04-09T07:21:43
324d3b8a-cf9b-443e-8cf4-33cb922694b6,205,Books,104.98,2024-12-14T18:18:12
b5465587-d185-4c48-aefa-07837bdf2251,282,Books,184.32,2024-04-05T21:20:24
997a60a5-3a5b-4401-be23-8b839d684845,540,Electronics,1620.06,2024-12-20T21:13:34
ad269b7c-bd12-4ce8-b2da-3e907bd9dbfd,105,Books,199.97,2024-11-09T08:23:59
de20cd70-2336-4b29-bdc5-0a09482108a2,439,Sports,94.43,2024-05-28T04:50:59
75e0b805-c0bc-4fb4-a913-daf2ec4c7311,961,Electronics,82.83,2024-02-17T09:25:56
4ee323df-6333-4e6f-b298-44a3de88c104,50,Books,42.7,2024-11-15T06:36:12
ce4c321a-e600-4693-a161-3804daf59ab7,419,Home,145.57,2024-05-30T18:35:40
a7167986-b7db-4064-863d-022aed1cde6d,507,Electronics,1435.5,2024-08-06T20:07:55
8bc6f1bf-1ff2-44cb-a90f-8766ad5b8303,975,Books,172.75,2024-04-07T02:16:22
acc24312-ba4a-4481-ae9a-621e9e4cfe0f,805,Electronics,948.84,2024-12-25T19:34:55
eac8bb8e-04d6-4cf7-96b6-f34f8982ab66,705,Clothing,42.58,2024-06-18T00:36:16
bb24ae0a-2e9e-42a2-b9cb-40f221fbb588,464,Home,30.57,2024-02-05T18:51:13
b5192bf1-f7a8-4608-b9d1-446b931a1904,104,Books,63.99,2024-05-24T10:37:25
5f3859a1-6e2f-47ef-920f-4798c623556b,591,Electronics,1169.23,2024-03-18T10:50:27
4f1c9a7c-d2d8-43c5-8500-eea03f979e9a,691,Home,32.89,2024-01-05T23:32:46
29c88b3c-b949-4d62-9e0d-07aa53b2c6a7,75,Clothing,51.9,2024-12-26T19:58:09
6ef90545-72fc-4d81-8b4c-763b746cbd09,42,Electronics,1261.25,2024-05-22T19:19:03
a1052c14-20c7-4f62-834d-691f24d76f20,54,Sports,50.64,2024-11-08T01:50:34
f80e3e94-3f30-4518-b0d9-61004582fa27,127,Home,158.13,2024-09-10T23:34:58
3bc1aa3c-e107-406b-8897-36f250a34e1f,688,Home,51.67,2024-10-02T09:04:21
63bd97e8-1bf1-434c-939c-dd178a94fb0c,476,Home,147.98,2024-10-20T15:18:32
0e92cd7e-1f27-477c-81a2-9b0e5dc4e3d1,585,Electronics,968.44,2024-07-28T08:53:51
c75c7a80-c6b3-4ee2-8094-b376210d9a9d,825,Home,40.35,2024-07-06T13:57:55
f5d353cd-968b-4174-9d36-1ca1e9047b8f,127,Clothing,141.55,2024-11-21T20:30:56
77f78ed9-4d94-4500-8425-ae87b73e2c8b,605,Sports,89.66,2024-02-09T06:44:12
63f953cc-3a85-4615-9d28-b86754cdddb3,359,Clothing,81.16,2024-01-13T12:19:05
036e9c16-3c76-4ca3-b8c3-c50ff46c01bb,319,Sports,176.9,2024-02-05T06:51:38
0b3e0fba-455f-4fed-9376-9ffa4f924753,250,Clothing,138.16,2024-04-24T17:18:51
846e588c-d4e7-4f90-8fb4-8b73ad8005f3,746,Electronics,1921.08,2024-11-10T11:42:22
54eb0ff2-1c91-4b54-8e82-c80fadb4af1b,730,Electronics,1662.5,2024-12-03T12:09:36
258146d6-e915-4264-9599-b1fbb22e8895,376,Electronics,303.53,2024-01-14T15:34:15
c4e44694-c37a-4902-babb-a2ba902573e2,726,Sports,173.49,2024-01-29T02:56:03
c2a448ae-b2e1-4248-a126-fd17d9d05a09,996,Sports,90.72,2024-05-27T04:12:28
1698ea25-da41-4592-a97f-4e3d196d42d4,722,Clothing,128.99,2024-05-20T20:18:03
a6b398f1-0258-49ec-9cc5-6a9244f4f36b,713,Electronics,806.69,2024-08-17T15:30:47
39799584-2af2-455c-83bd-ba324fd312cc,527,Clothing,174.86,2024-06-22T10:13:01
e0b9464d-af69-458d-866e-1321dff745ae,735,Clothing,170.66,2024-10-05T11:31:46
520a51cf-eb3e-4e96-bcf0-62ba0adfa1ab,612,Clothing,99.54,2024-12-12T16:56:00
6eb9d24c-bf41-46b8-befe-f17c849f2a58,361,Clothing,32.15,2024-04-21T22:34:01
af24c0fb-75a5-4f2f-845c-3cbc24e75555,525,Clothing,73.33,2024-11-05T18:17:59
6938e03a-c273-4377-825b-3f893382a61c,698,Electronics,272.06,2024-10-25T11:07:29
ca7e3970-a755-4325-a808-f7c095d27415,653,Books,47.57,2024-08-25T14:25:52
b7a6b5c4-f953-4ccc-a324-7252e8ea2f1f,851,Home,164.68,2024-07-19T03:16:53
fbbec445-f6b4-4b30-9ea1-a11888ab8d43,903,Home,31.59,2024-10-19T21:18:27
bd1c0855-705f-4e6e-9136-29807c17a2c2,571,Electronics,616.97,2024-12-02T07:32:23
356cce50-d15c-476e-ab4e-2872748b0a34,136,Electronics,557.83,2024-05-24T07:08:15
656ebe9f-e1f6-4e7a-803d-ecdc41a9c2d7,716,Books,162.24,2024-04-05T19:56:03
63ddbabc-c000-41df-bd10-9d274bcf7a80,439,Books,188.36,2024-11-09T09:38:26
19ef7072-1df9-4d35-83fa-95f306e3c7fa,932,Books,117.68,2024-01-17T16:29:47
5b35e836-6133-45f5-87b3-4ac1e25e4cc7,851,Sports,88.94,2024-04-09T18:03:31
743d2e8f-4460-40f0-81ef-efda000498a2,421,Books,76.0,2024-10-28T21:24:34
a3fa1212-0f57-4044-9477-f449e9b63f03,410,Home,197.63,2024-02-02T22:47:34
01e8eb59-61f5-439b-bd16-11019fab170c,764,Sports,56.12,2024-10-31T04:44:48
89a8a4d4-6210-4715-ac18-0f9d5838baf3,87,Home,110.19,2024-03-03T03:30:28
e0522c21-f6cb-42d2-adff-8fbdafcc1382,369,Electronics,268.77,2024-04-02T14:24:52
6f71fb1a-14a6-4539-9257-392159b60237,497,Sports,184.91,2024-11-02T07:42:25
71de423a-ed0f-413b-8788-8b0b950a8eb0,276,Electronics,642.98,2024-06-15T12:17:18
